techs,timesteps,nodes,sink_use_equals
demand_tech,2018-01-05 18:00:00,ESP_10,4710.184406357779
demand_tech,2018-01-05 18:00:00,ESP_11,10967.54681845062
demand_tech,2018-01-05 18:00:00,ESP_2,11409.73781811777
demand_tech,2018-01-05 18:00:00,ESP_3,2885.7853452061518
demand_tech,2018-01-05 18:00:00,ESP_4,5531.186325056866
demand_tech,2018-01-05 18:00:00,ESP_5,3745.9774403741258
demand_tech,2018-01-05 18:00:00,ESP_6,12951.009096672364
demand_tech,2018-01-05 18:00:00,ESP_7,6797.526122483119
demand_tech,2018-01-05 18:00:00,ESP_8,4456.477126895976
demand_tech,2018-01-05 18:00:00,ESP_9,9439.632688874655
demand_tech,2018-01-05 21:00:00,ESP_1,6227.869527464196
demand_tech,2018-01-05 21:00:00,ESP_10,5070.0117051202615
demand_tech,2018-01-05 21:00:00,ESP_11,11918.232253108948
demand_tech,2018-01-05 21:00:00,ESP_2,11754.901608762091
demand_tech,2018-01-05 21:00:00,ESP_3,3123.0279729732347
demand_tech,2018-01-05 21:00:00,ESP_4,6113.691989078352
demand_tech,2018-01-05 21:00:00,ESP_5,3967.420598200062
demand_tech,2018-01-05 21:00:00,ESP_6,14646.136449634094
demand_tech,2018-01-05 21:00:00,ESP_7,8736.749328841166
demand_tech,2018-01-05 21:00:00,ESP_8,4693.542575503874
demand_tech,2018-01-05 21:00:00,ESP_9,10109.967940841838
demand_tech,2018-01-06 00:00:00,ESP_1,5744.005659664925
demand_tech,2018-01-06 00:00:00,ESP_10,4491.006505513595
demand_tech,2018-01-06 00:00:00,ESP_11,10626.645862178979
demand_tech,2018-01-06 00:00:00,ESP_2,11279.269735435058
demand_tech,2018-01-06 00:00:00,ESP_3,2798.4868808723672
demand_tech,2018-01-06 00:00:00,ESP_4,5586.156119875286
demand_tech,2018-01-06 00:00:00,ESP_5,3741.8810390274593
demand_tech,2018-01-06 00:00:00,ESP_6,13653.42835085164
demand_tech,2018-01-06 00:00:00,ESP_7,7832.714136915967
demand_tech,2018-01-06 00:00:00,ESP_8,4231.737485734175
demand_tech,2018-01-06 00:00:00,ESP_9,9092.443369357648
demand_tech,2018-01-06 03:00:00,ESP_1,5224.165240713923
demand_tech,2018-01-06 03:00:00,ESP_10,3879.7142138126073
demand_tech,2018-01-06 03:00:00,ESP_11,9162.297339083714
demand_tech,2018-01-06 03:00:00,ESP_2,10779.490145150314
demand_tech,2018-01-06 03:00:00,ESP_3,2459.968120762872
demand_tech,2018-01-06 03:00:00,ESP_4,4948.784697822104
demand_tech,2018-01-06 03:00:00,ESP_5,3476.4941968690136
demand_tech,2018-01-06 03:00:00,ESP_6,12081.821302151862
demand_tech,2018-01-06 03:00:00,ESP_7,6328.056743981402
demand_tech,2018-01-06 03:00:00,ESP_8,3770.362967196781
demand_tech,2018-01-06 03:00:00,ESP_9,7968.275291762506
demand_tech,2018-01-06 06:00:00,ESP_1,5309.523708028239
demand_tech,2018-01-06 06:00:00,ESP_10,3996.344357633219
demand_tech,2018-01-06 06:00:00,ESP_11,9409.713030186762
demand_tech,2018-01-06 06:00:00,ESP_2,10876.970745554929
demand_tech,2018-01-06 06:00:00,ESP_3,2528.9160775164373
demand_tech,2018-01-06 06:00:00,ESP_4,5015.252260259845
demand_tech,2018-01-06 06:00:00,ESP_5,3519.922442089128
demand_tech,2018-01-06 06:00:00,ESP_6,12275.727234684717
demand_tech,2018-01-06 06:00:00,ESP_7,6352.6582944575175
demand_tech,2018-01-06 06:00:00,ESP_8,3870.993815172198
demand_tech,2018-01-06 06:00:00,ESP_9,8114.930478135249
demand_tech,2018-01-06 09:00:00,ESP_1,6115.238610358589
demand_tech,2018-01-06 09:00:00,ESP_10,4937.733776692703
demand_tech,2018-01-06 09:00:00,ESP_11,11668.461820527074
demand_tech,2018-01-06 09:00:00,ESP_2,11660.071687432977
demand_tech,2018-01-06 09:00:00,ESP_3,3056.022314890592
demand_tech,2018-01-06 09:00:00,ESP_4,5977.4721576707025
demand_tech,2018-01-06 09:00:00,ESP_5,3932.354714602839
demand_tech,2018-01-06 09:00:00,ESP_6,14690.548991018024
demand_tech,2018-01-06 09:00:00,ESP_7,8451.243220059336
demand_tech,2018-01-06 09:00:00,ESP_8,4587.087786278698
demand_tech,2018-01-06 09:00:00,ESP_9,9801.460654463961
demand_tech,2018-01-06 12:00:00,ESP_1,5238.223613613727
demand_tech,2018-01-06 12:00:00,ESP_10,4020.4918673989455
demand_tech,2018-01-06 12:00:00,ESP_11,9386.654265429082
demand_tech,2018-01-06 12:00:00,ESP_2,10808.806714657563
demand_tech,2018-01-06 12:00:00,ESP_3,2485.1977711779673
demand_tech,2018-01-06 12:00:00,ESP_4,4779.797279770582
demand_tech,2018-01-06 12:00:00,ESP_5,3458.575182949854
demand_tech,2018-01-06 12:00:00,ESP_6,11712.62019612893
demand_tech,2018-01-06 12:00:00,ESP_7,5318.587624982119
demand_tech,2018-01-06 12:00:00,ESP_8,3911.2669324760473
demand_tech,2018-01-06 12:00:00,ESP_9,8159.023878076689
demand_tech,2018-01-06 15:00:00,ESP_1,5828.856441639424
demand_tech,2018-01-06 15:00:00,ESP_10,4603.627367881725
demand_tech,2018-01-06 15:00:00,ESP_11,10938.533589966652
demand_tech,2018-01-06 15:00:00,ESP_2,11388.288633969782
demand_tech,2018-01-06 15:00:00,ESP_3,2870.6587401509664
demand_tech,2018-01-06 15:00:00,ESP_4,5647.658672643054
demand_tech,2018-01-06 15:00:00,ESP_5,3787.9996605169435
demand_tech,2018-01-06 15:00:00,ESP_6,13947.215872991186
demand_tech,2018-01-06 15:00:00,ESP_7,7758.7142556179115
demand_tech,2018-01-06 15:00:00,ESP_8,4329.70349125343
demand_tech,2018-01-06 15:00:00,ESP_9,9248.650494079126
demand_tech,2018-01-06 18:00:00,ESP_1,5671.15657261591
demand_tech,2018-01-06 18:00:00,ESP_10,4500.224275425014
demand_tech,2018-01-06 18:00:00,ESP_11,10476.315836275517
demand_tech,2018-01-06 18:00:00,ESP_2,11237.634727763469
demand_tech,2018-01-06 18:00:00,ESP_3,2783.1249063243495
demand_tech,2018-01-06 18:00:00,ESP_4,5317.340971272433
demand_tech,2018-01-06 18:00:00,ESP_5,3682.9787002744742
demand_tech,2018-01-06 18:00:00,ESP_6,12941.561603651684
demand_tech,2018-01-06 18:00:00,ESP_7,6592.2167745310135
demand_tech,2018-01-06 18:00:00,ESP_8,4278.381108581918
demand_tech,2018-01-06 18:00:00,ESP_9,8955.484152928624
demand_tech,2018-01-06 21:00:00,ESP_1,6180.785214772561
demand_tech,2018-01-06 21:00:00,ESP_10,4994.045642342663
demand_tech,2018-01-06 21:00:00,ESP_11,11710.383401883722
demand_tech,2018-01-06 21:00:00,ESP_2,11708.640846949966
demand_tech,2018-01-06 21:00:00,ESP_3,3092.22395053352
demand_tech,2018-01-06 21:00:00,ESP_4,6027.618941601378
demand_tech,2018-01-06 21:00:00,ESP_5,3951.740753150214
demand_tech,2018-01-06 21:00:00,ESP_6,14682.271782070933
demand_tech,2018-01-06 21:00:00,ESP_7,8543.552949191762
demand_tech,2018-01-06 21:00:00,ESP_8,4640.770545976592
demand_tech,2018-01-06 21:00:00,ESP_9,9884.276175851228
demand_tech,2018-01-07 00:00:00,ESP_1,5712.6352848939205
demand_tech,2018-01-07 00:00:00,ESP_10,4339.73678806986
demand_tech,2018-01-07 00:00:00,ESP_11,10205.481122218678
demand_tech,2018-01-07 00:00:00,ESP_2,11236.914106491164
demand_tech,2018-01-07 00:00:00,ESP_3,2755.472088038758
demand_tech,2018-01-07 00:00:00,ESP_4,5514.0423352377875
demand_tech,2018-01-07 00:00:00,ESP_5,3711.844352346673
demand_tech,2018-01-07 00:00:00,ESP_6,13487.41849671885
demand_tech,2018-01-07 00:00:00,ESP_7,7549.136331144539
demand_tech,2018-01-07 00:00:00,ESP_8,4145.470465708036
demand_tech,2018-01-07 00:00:00,ESP_9,8716.86103169073
demand_tech,2018-01-07 03:00:00,ESP_1,5206.010897249154
demand_tech,2018-01-07 03:00:00,ESP_10,3717.9146279053853
demand_tech,2018-01-07 03:00:00,ESP_11,8660.498745937679
demand_tech,2018-01-07 03:00:00,ESP_2,10760.23681015786
demand_tech,2018-01-07 03:00:00,ESP_3,2420.75997859174
demand_tech,2018-01-07 03:00:00,ESP_4,4882.825217357377
demand_tech,2018-01-07 03:00:00,ESP_5,3449.1822082408116
demand_tech,2018-01-07 03:00:00,ESP_6,11941.833523968386
demand_tech,2018-01-07 03:00:00,ESP_7,5999.15972040014
demand_tech,2018-01-07 03:00:00,ESP_8,3686.069231961008
demand_tech,2018-01-07 03:00:00,ESP_9,7466.452830156155
demand_tech,2018-01-07 06:00:00,ESP_1,5369.517549041194
demand_tech,2018-01-07 06:00:00,ESP_10,3907.560469571386
demand_tech,2018-01-07 06:00:00,ESP_11,9062.624079214584
demand_tech,2018-01-07 06:00:00,ESP_2,10928.171434724814
demand_tech,2018-01-07 06:00:00,ESP_3,2531.195718288084
demand_tech,2018-01-07 06:00:00,ESP_4,5042.362875410859
demand_tech,2018-01-07 06:00:00,ESP_5,3529.079938867975
demand_tech,2018-01-07 06:00:00,ESP_6,12310.940887995575
demand_tech,2018-01-07 06:00:00,ESP_7,6196.874096887965
demand_tech,2018-01-07 06:00:00,ESP_8,3841.673787917104
demand_tech,2018-01-07 06:00:00,ESP_9,7728.7235202245565
demand_tech,2018-01-07 09:00:00,ESP_1,6197.088930866539
demand_tech,2018-01-07 09:00:00,ESP_10,4870.022598213433
demand_tech,2018-01-07 09:00:00,ESP_11,11398.210977368679
demand_tech,2018-01-07 09:00:00,ESP_2,11727.371781435537
demand_tech,2018-01-07 09:00:00,ESP_3,3076.758300542428
demand_tech,2018-01-07 09:00:00,ESP_4,6029.3023906451435
demand_tech,2018-01-07 09:00:00,ESP_5,3954.0529497881016
demand_tech,2018-01-07 09:00:00,ESP_6,14785.672085408938
demand_tech,2018-01-07 09:00:00,ESP_7,8377.80121151949
demand_tech,2018-01-07 09:00:00,ESP_8,4575.4383610009545
demand_tech,2018-01-07 09:00:00,ESP_9,9499.460053385214
demand_tech,2018-01-07 12:00:00,ESP_1,5652.798248811872
demand_tech,2018-01-07 12:00:00,ESP_10,4338.399016166174
demand_tech,2018-01-07 12:00:00,ESP_11,10056.674493618426
demand_tech,2018-01-07 12:00:00,ESP_2,11189.776607332977
demand_tech,2018-01-07 12:00:00,ESP_3,2719.7814031553276
demand_tech,2018-01-07 12:00:00,ESP_4,5220.510236793131
demand_tech,2018-01-07 12:00:00,ESP_5,3648.9588917600477
demand_tech,2018-01-07 12:00:00,ESP_6,12770.518443315963
demand_tech,2018-01-07 12:00:00,ESP_7,6057.26041738343
demand_tech,2018-01-07 12:00:00,ESP_8,4193.33185164292
demand_tech,2018-01-07 12:00:00,ESP_9,8586.857229078785
demand_tech,2018-01-07 15:00:00,ESP_1,6272.093216005367
demand_tech,2018-01-07 15:00:00,ESP_10,4954.1052242015485
demand_tech,2018-01-07 15:00:00,ESP_11,11620.857120001492
demand_tech,2018-01-07 15:00:00,ESP_2,11804.191099533564
demand_tech,2018-01-07 15:00:00,ESP_3,3130.6736861831755
demand_tech,2018-01-07 15:00:00,ESP_4,6120.541304396751
demand_tech,2018-01-07 15:00:00,ESP_5,3993.9684778044793
demand_tech,2018-01-07 15:00:00,ESP_6,15106.034810856061
demand_tech,2018-01-07 15:00:00,ESP_7,8566.117342741723
demand_tech,2018-01-07 15:00:00,ESP_8,4642.296091034759
demand_tech,2018-01-07 15:00:00,ESP_9,9648.324203034641
demand_tech,2018-01-07 18:00:00,ESP_1,6216.645628786717
demand_tech,2018-01-07 18:00:00,ESP_10,4992.880077360155
demand_tech,2018-01-07 18:00:00,ESP_11,11495.492598606059
demand_tech,2018-01-07 18:00:00,ESP_2,11765.9239670995
demand_tech,2018-01-07 18:00:00,ESP_3,3117.2336766712187
demand_tech,2018-01-07 18:00:00,ESP_4,5924.922899671025
demand_tech,2018-01-07 18:00:00,ESP_5,3945.819200218755
demand_tech,2018-01-07 18:00:00,ESP_6,14415.604884528944
demand_tech,2018-01-07 18:00:00,ESP_7,7717.912193493859
demand_tech,2018-01-07 18:00:00,ESP_8,4693.129326799037
demand_tech,2018-01-07 18:00:00,ESP_9,9589.539215749955
demand_tech,2018-01-07 21:00:00,ESP_1,6401.386331979876
demand_tech,2018-01-07 21:00:00,ESP_10,5167.91225542652
demand_tech,2018-01-07 21:00:00,ESP_11,12033.440090699492
demand_tech,2018-01-07 21:00:00,ESP_2,11918.476585277514
demand_tech,2018-01-07 21:00:00,ESP_3,3213.9296819708566
demand_tech,2018-01-07 21:00:00,ESP_4,6241.842134657659
demand_tech,2018-01-07 21:00:00,ESP_5,4041.62118337867
demand_tech,2018-01-07 21:00:00,ESP_6,15167.761121706613
demand_tech,2018-01-07 21:00:00,ESP_7,8872.161563764432
demand_tech,2018-01-07 21:00:00,ESP_8,4791.012039072269
demand_tech,2018-01-07 21:00:00,ESP_9,10047.317205228983
demand_tech,2018-01-08 00:00:00,ESP_1,5826.258289442694
demand_tech,2018-01-08 00:00:00,ESP_10,4449.674150602878
demand_tech,2018-01-08 00:00:00,ESP_11,10384.314470688574
demand_tech,2018-01-08 00:00:00,ESP_2,11335.463667347922
demand_tech,2018-01-08 00:00:00,ESP_3,2790.5604669880663
demand_tech,2018-01-08 00:00:00,ESP_4,5562.971620469224
demand_tech,2018-01-08 00:00:00,ESP_5,3726.09658305373
demand_tech,2018-01-08 00:00:00,ESP_6,13444.329038857002
demand_tech,2018-01-08 00:00:00,ESP_7,7515.841059340923
demand_tech,2018-01-08 00:00:00,ESP_8,4220.194890132549
demand_tech,2018-01-08 00:00:00,ESP_9,8801.696791553042
demand_tech,2018-01-08 03:00:00,ESP_1,5657.791086514366
demand_tech,2018-01-08 03:00:00,ESP_10,4191.16585131795
demand_tech,2018-01-08 03:00:00,ESP_11,9681.989628654956
demand_tech,2018-01-08 03:00:00,ESP_2,11175.881465600949
demand_tech,2018-01-08 03:00:00,ESP_3,2667.8053641718684
demand_tech,2018-01-08 03:00:00,ESP_4,5295.083796986095
demand_tech,2018-01-08 03:00:00,ESP_5,3620.589662004707
demand_tech,2018-01-08 03:00:00,ESP_6,12764.684159409082
demand_tech,2018-01-08 03:00:00,ESP_7,6694.972574938953
demand_tech,2018-01-08 03:00:00,ESP_8,4041.526708243403
demand_tech,2018-01-08 03:00:00,ESP_9,8154.793436372018
demand_tech,2018-01-08 06:00:00,ESP_1,7168.683941904163
demand_tech,2018-01-08 06:00:00,ESP_10,5937.0088260260145
demand_tech,2018-01-08 06:00:00,ESP_11,13819.349676622547
demand_tech,2018-01-08 06:00:00,ESP_2,12662.451761561471
demand_tech,2018-01-08 06:00:00,ESP_3,3667.5427153664405
demand_tech,2018-01-08 06:00:00,ESP_4,7078.835002902039
demand_tech,2018-01-08 06:00:00,ESP_5,4390.513395324644
demand_tech,2018-01-08 06:00:00,ESP_6,17147.623002619443
demand_tech,2018-01-08 06:00:00,ESP_7,10455.760356360088
demand_tech,2018-01-08 06:00:00,ESP_8,5378.514359237569
demand_tech,2018-01-08 06:00:00,ESP_9,11198.930231082508
demand_tech,2018-01-08 09:00:00,ESP_1,7690.996185603199
demand_tech,2018-01-08 09:00:00,ESP_10,6555.2765814030045
demand_tech,2018-01-08 09:00:00,ESP_11,15327.689991777239
demand_tech,2018-01-08 09:00:00,ESP_2,13169.374298554903
demand_tech,2018-01-08 09:00:00,ESP_3,4015.39190101222
demand_tech,2018-01-08 09:00:00,ESP_4,7709.914965192879
demand_tech,2018-01-08 09:00:00,ESP_5,4658.755536120565
demand_tech,2018-01-08 09:00:00,ESP_6,18726.427888374317
demand_tech,2018-01-08 09:00:00,ESP_7,11862.718746479479
demand_tech,2018-01-08 09:00:00,ESP_8,5847.648554090633
demand_tech,2018-01-08 09:00:00,ESP_9,12357.251460236326
demand_tech,2018-01-08 12:00:00,ESP_1,6664.435364183617
demand_tech,2018-01-08 12:00:00,ESP_10,5470.093671506172
demand_tech,2018-01-08 12:00:00,ESP_11,12629.931780142231
demand_tech,2018-01-08 12:00:00,ESP_2,12166.600476987382
demand_tech,2018-01-08 12:00:00,ESP_3,3347.7642333284425
demand_tech,2018-01-08 12:00:00,ESP_4,6322.887159487383
demand_tech,2018-01-08 12:00:00,ESP_5,4104.787778142099
demand_tech,2018-01-08 12:00:00,ESP_6,15248.909057135395
demand_tech,2018-01-08 12:00:00,ESP_7,8268.871883378992
demand_tech,2018-01-08 12:00:00,ESP_8,5046.750547575691
demand_tech,2018-01-08 12:00:00,ESP_9,10425.0996753306
demand_tech,2018-01-08 15:00:00,ESP_1,7347.6102256404365
demand_tech,2018-01-08 15:00:00,ESP_10,6153.9230525983385
demand_tech,2018-01-08 15:00:00,ESP_11,14349.44454224817
demand_tech,2018-01-08 15:00:00,ESP_2,12839.871695431259
demand_tech,2018-01-08 15:00:00,ESP_3,3797.952963583906
demand_tech,2018-01-08 15:00:00,ESP_4,7294.842034159219
demand_tech,2018-01-08 15:00:00,ESP_5,4483.115199408672
demand_tech,2018-01-08 15:00:00,ESP_6,17681.370113210447
demand_tech,2018-01-08 15:00:00,ESP_7,10945.086166158924
demand_tech,2018-01-08 15:00:00,ESP_8,5547.918291252989
demand_tech,2018-01-08 15:00:00,ESP_9,11607.110764134459
demand_tech,2018-01-08 18:00:00,ESP_1,6806.011244522057
demand_tech,2018-01-08 18:00:00,ESP_10,5655.788482494536
demand_tech,2018-01-08 18:00:00,ESP_11,12937.82191860375
demand_tech,2018-01-08 18:00:00,ESP_2,12322.755679226753
demand_tech,2018-01-08 18:00:00,ESP_3,3465.2840017933872
demand_tech,2018-01-08 18:00:00,ESP_4,6467.408037546059
demand_tech,2018-01-08 18:00:00,ESP_5,4183.949002768541
demand_tech,2018-01-08 18:00:00,ESP_6,15521.96781571802
demand_tech,2018-01-08 18:00:00,ESP_7,8550.005857863642
demand_tech,2018-01-08 18:00:00,ESP_8,5200.720240103678
demand_tech,2018-01-08 18:00:00,ESP_9,10605.341712505822
demand_tech,2018-01-08 21:00:00,ESP_1,6780.396054656097
demand_tech,2018-01-08 21:00:00,ESP_10,5587.883473052143
demand_tech,2018-01-08 21:00:00,ESP_11,12941.53438905512
demand_tech,2018-01-08 21:00:00,ESP_2,12271.219132747068
demand_tech,2018-01-08 21:00:00,ESP_3,3433.0059124873537
demand_tech,2018-01-08 21:00:00,ESP_4,6607.958096897306
demand_tech,2018-01-08 21:00:00,ESP_5,4195.654989277986
demand_tech,2018-01-08 21:00:00,ESP_6,15946.84198384246
demand_tech,2018-01-08 21:00:00,ESP_7,9521.93500153835
demand_tech,2018-01-08 21:00:00,ESP_8,5102.195990126247
demand_tech,2018-01-08 21:00:00,ESP_9,10734.490943738514
demand_tech,2018-01-09 00:00:00,ESP_1,6202.5983211143175
demand_tech,2018-01-09 00:00:00,ESP_10,4871.747042247705
demand_tech,2018-01-09 00:00:00,ESP_11,11283.193710441401
demand_tech,2018-01-09 00:00:00,ESP_2,11678.368366162746
demand_tech,2018-01-09 00:00:00,ESP_3,3018.566337878659
demand_tech,2018-01-09 00:00:00,ESP_4,5959.437974552404
demand_tech,2018-01-09 00:00:00,ESP_5,3889.7784461280376
demand_tech,2018-01-09 00:00:00,ESP_6,14373.206015550344
demand_tech,2018-01-09 00:00:00,ESP_7,8345.419475874181
demand_tech,2018-01-09 00:00:00,ESP_8,4521.592391836195
demand_tech,2018-01-09 00:00:00,ESP_9,9619.389371840558
demand_tech,2018-01-09 03:00:00,ESP_1,5961.52259140592
demand_tech,2018-01-09 03:00:00,ESP_10,4534.8269066003695
demand_tech,2018-01-09 03:00:00,ESP_11,10385.767341330564
demand_tech,2018-01-09 03:00:00,ESP_2,11435.387118372959
demand_tech,2018-01-09 03:00:00,ESP_3,2840.04552518518
demand_tech,2018-01-09 03:00:00,ESP_4,5572.866618981783
demand_tech,2018-01-09 03:00:00,ESP_5,3733.5294878689224
demand_tech,2018-01-09 03:00:00,ESP_6,13419.918589709978
demand_tech,2018-01-09 03:00:00,ESP_7,7308.536956028385
demand_tech,2018-01-09 03:00:00,ESP_8,4269.063680822134
demand_tech,2018-01-09 03:00:00,ESP_9,8919.689721914352
demand_tech,2018-01-09 06:00:00,ESP_1,7277.74581206965
demand_tech,2018-01-09 06:00:00,ESP_10,6053.6118056388605
demand_tech,2018-01-09 06:00:00,ESP_11,13865.785774962544
demand_tech,2018-01-09 06:00:00,ESP_2,12731.92105688497
demand_tech,2018-01-09 06:00:00,ESP_3,3708.274541759892
demand_tech,2018-01-09 06:00:00,ESP_4,7063.874151157561
demand_tech,2018-01-09 06:00:00,ESP_5,4392.407405345832
demand_tech,2018-01-09 06:00:00,ESP_6,17047.82879480616
demand_tech,2018-01-09 06:00:00,ESP_7,10275.024174497052
demand_tech,2018-01-09 06:00:00,ESP_8,5441.604622876969
demand_tech,2018-01-09 06:00:00,ESP_9,11451.991994462729
demand_tech,2018-01-09 09:00:00,ESP_1,7777.457698062732
demand_tech,2018-01-09 09:00:00,ESP_10,6643.767357485343
demand_tech,2018-01-09 09:00:00,ESP_11,15354.450754134614
demand_tech,2018-01-09 09:00:00,ESP_2,13215.98720090412
demand_tech,2018-01-09 09:00:00,ESP_3,4041.125230611524
demand_tech,2018-01-09 09:00:00,ESP_4,7690.536651647326
demand_tech,2018-01-09 09:00:00,ESP_5,4652.867788921566
demand_tech,2018-01-09 09:00:00,ESP_6,18628.45242085542
demand_tech,2018-01-09 09:00:00,ESP_7,11686.243159461952
demand_tech,2018-01-09 09:00:00,ESP_8,5888.724818151094
demand_tech,2018-01-09 09:00:00,ESP_9,12581.79722162061
demand_tech,2018-01-09 12:00:00,ESP_1,6858.690011597625
demand_tech,2018-01-09 12:00:00,ESP_10,5684.072001161251
demand_tech,2018-01-09 12:00:00,ESP_11,12958.236183103754
demand_tech,2018-01-09 12:00:00,ESP_2,12323.96549967006
demand_tech,2018-01-09 12:00:00,ESP_3,3452.4406359303375
demand_tech,2018-01-09 12:00:00,ESP_4,6450.880673901345
demand_tech,2018-01-09 12:00:00,ESP_5,4159.178595206999
demand_tech,2018-01-09 12:00:00,ESP_6,15498.067060423655
demand_tech,2018-01-09 12:00:00,ESP_7,8481.426953655857
demand_tech,2018-01-09 12:00:00,ESP_8,5183.697894812987
demand_tech,2018-01-09 12:00:00,ESP_9,10862.147146994817
demand_tech,2018-01-09 15:00:00,ESP_1,7555.710426244419
demand_tech,2018-01-09 15:00:00,ESP_10,6386.281632475562
demand_tech,2018-01-09 15:00:00,ESP_11,14723.858750326039
demand_tech,2018-01-09 15:00:00,ESP_2,13011.273627755454
demand_tech,2018-01-09 15:00:00,ESP_3,3914.2477663487284
demand_tech,2018-01-09 15:00:00,ESP_4,7443.946087727328
demand_tech,2018-01-09 15:00:00,ESP_5,4544.922079946715
demand_tech,2018-01-09 15:00:00,ESP_6,17975.260128634436
demand_tech,2018-01-09 15:00:00,ESP_7,11246.84905306944
demand_tech,2018-01-09 15:00:00,ESP_8,5695.8979203562485
demand_tech,2018-01-09 15:00:00,ESP_9,12100.760761770913
demand_tech,2018-01-09 18:00:00,ESP_1,6949.5383610557365
demand_tech,2018-01-09 18:00:00,ESP_10,5821.148535753701
demand_tech,2018-01-09 18:00:00,ESP_11,13168.286344542006
demand_tech,2018-01-09 18:00:00,ESP_2,12434.933720120738
demand_tech,2018-01-09 18:00:00,ESP_3,3541.8890888669503
demand_tech,2018-01-09 18:00:00,ESP_4,6554.375930072843
demand_tech,2018-01-09 18:00:00,ESP_5,4220.2772726158455
demand_tech,2018-01-09 18:00:00,ESP_6,15664.842027376868
demand_tech,2018-01-09 18:00:00,ESP_7,8762.212353641567
demand_tech,2018-01-09 18:00:00,ESP_8,5297.246107179928
demand_tech,2018-01-09 18:00:00,ESP_9,10991.055252677239
demand_tech,2018-01-09 21:00:00,ESP_1,6855.594603711854
demand_tech,2018-01-09 21:00:00,ESP_10,5695.383230368136
demand_tech,2018-01-09 21:00:00,ESP_11,13125.180284562455
demand_tech,2018-01-09 21:00:00,ESP_2,12324.97378602256
demand_tech,2018-01-09 21:00:00,ESP_3,3469.977929739333
demand_tech,2018-01-09 21:00:00,ESP_4,6668.479533305503
demand_tech,2018-01-09 21:00:00,ESP_5,4217.033693928359
demand_tech,2018-01-09 21:00:00,ESP_6,16034.556000732831
demand_tech,2018-01-09 21:00:00,ESP_7,9669.504613711926
demand_tech,2018-01-09 21:00:00,ESP_8,5159.9169149651025
demand_tech,2018-01-09 21:00:00,ESP_9,11036.26563852767
demand_tech,2018-01-10 00:00:00,ESP_1,6238.253212508971
demand_tech,2018-01-10 00:00:00,ESP_10,4985.113841089492
demand_tech,2018-01-10 00:00:00,ESP_11,11531.727089361522
demand_tech,2018-01-10 00:00:00,ESP_2,11708.533235123165
demand_tech,2018-01-10 00:00:00,ESP_3,3056.053163808152
demand_tech,2018-01-10 00:00:00,ESP_4,6026.144094587242
demand_tech,2018-01-10 00:00:00,ESP_5,3913.1512250574415
demand_tech,2018-01-10 00:00:00,ESP_6,14413.925415892158
demand_tech,2018-01-10 00:00:00,ESP_7,8556.09337609217
demand_tech,2018-01-10 00:00:00,ESP_8,4585.144119228496
demand_tech,2018-01-10 00:00:00,ESP_9,9969.86495822039
demand_tech,2018-01-10 03:00:00,ESP_1,5992.0891622616955
demand_tech,2018-01-10 03:00:00,ESP_10,4668.193362853456
demand_tech,2018-01-10 03:00:00,ESP_11,10674.678943217164
demand_tech,2018-01-10 03:00:00,ESP_2,11457.353944788518
demand_tech,2018-01-10 03:00:00,ESP_3,2872.818610051266
demand_tech,2018-01-10 03:00:00,ESP_4,5650.687059183016
demand_tech,2018-01-10 03:00:00,ESP_5,3761.1333125157016
demand_tech,2018-01-10 03:00:00,ESP_6,13409.100207481653
demand_tech,2018-01-10 03:00:00,ESP_7,7492.031069315513
demand_tech,2018-01-10 03:00:00,ESP_8,4343.80439987955
demand_tech,2018-01-10 03:00:00,ESP_9,9347.973865116428
demand_tech,2018-01-10 06:00:00,ESP_1,7243.756329472723
demand_tech,2018-01-10 06:00:00,ESP_10,6126.428096102893
demand_tech,2018-01-10 06:00:00,ESP_11,14003.725754624877
demand_tech,2018-01-10 06:00:00,ESP_2,12691.138565953039
demand_tech,2018-01-10 06:00:00,ESP_3,3704.14037602395
demand_tech,2018-01-10 06:00:00,ESP_4,7067.01679323031
demand_tech,2018-01-10 06:00:00,ESP_5,4388.2149796101885
demand_tech,2018-01-10 06:00:00,ESP_6,16816.326380493854
demand_tech,2018-01-10 06:00:00,ESP_7,10351.540227654441
demand_tech,2018-01-10 06:00:00,ESP_8,5467.667794698536
demand_tech,2018-01-10 06:00:00,ESP_9,11805.7651806448
demand_tech,2018-01-10 09:00:00,ESP_1,7683.816821018534
demand_tech,2018-01-10 09:00:00,ESP_10,6648.044543833188
demand_tech,2018-01-10 09:00:00,ESP_11,15317.716941368679
demand_tech,2018-01-10 09:00:00,ESP_2,13117.92231894692
demand_tech,2018-01-10 09:00:00,ESP_3,3995.7124978153597
demand_tech,2018-01-10 09:00:00,ESP_4,7615.981176686523
demand_tech,2018-01-10 09:00:00,ESP_5,4616.674560462631
demand_tech,2018-01-10 09:00:00,ESP_6,18245.844019531985
demand_tech,2018-01-10 09:00:00,ESP_7,11613.231626066941
demand_tech,2018-01-10 09:00:00,ESP_8,5859.898735610592
demand_tech,2018-01-10 09:00:00,ESP_9,12791.571464880635
demand_tech,2018-01-10 12:00:00,ESP_1,6694.707815652193
demand_tech,2018-01-10 12:00:00,ESP_10,5603.216760676666
demand_tech,2018-01-10 12:00:00,ESP_11,12714.363429971101
demand_tech,2018-01-10 12:00:00,ESP_2,12158.652362936005
